ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
60370,RO08,ROAG_153598,Pietrosani ,,,,20261231,20191231,20201231,2914,100,0,8.727,0,,Construction of a new sewage treatment works,8.727,"National budget
Local budget",Absence of waste water collection and IAS,NC
60370,RO08,ROAG_13178,Pitesti ,"Only measures for the sewage network localities which belong to Pitesti: Construction of a new sewage treatment works - Draganu , Micesti; Extension and rehabilitation of the sewage collecting system and pumping stations- Maracineni, Albota, Mosoaia",33.2434,CF,20231231,20210101,20211231,270894,99.93,0.07,39.10988,0,,Extension and rehabilitation of the sewage collecting system and pumping stations; ,5.86648,National andlocal budget,Compliant,C
60370,RO08,ROAG_104644,Plataresti,,4.909276,,20261231,20191231,20201231,3668,100,0,4.909276,0,,Construction of a new sewage treatment works,,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_153614,Plosca ,,,,20261231,20191231,20201231,6230,100,0,3.0665768,0,,Construction of a new sewage treatment works,3.0665768,national budget,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_128310,Poboru,,,,20261231,20201231,20211231,2261,100,0,1.201338,0,,Construction of a new sewage treatment works,1.201338,national budget,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_153703,Poeni ,,,,20261231,20191231,20201231,3101,100,0,4.9988008,0,,Extension of the sewage collecting system and pumping stations,4.9988008,OF,Insufficient  of waste water collection and IAS,NC
60370,RO08,ROAG_68440,Poiana ,,,,20261231,20191231,20201231,3664,100,0,0.843938,0,,Construction of a new sewage treatment works,0.843938,"National budget
Local budget",Absence of waste water collection and IAS,NC
60370,RO08,ROAG_18037,Poiana Lacului,,8.106326,CF,20261231,20191231,20201231,5851,100,0,9.536854,0,,Construction of a new sewage treatment works,1.430528,"National budget
Local budget",Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_17977,Poienarii de Muscel,,,,20261231,20191231,20201231,3233,100,0,1.8448544,0,,Construction of a new sewage treatment works,1.8448544,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_18171,Popesti,,,,20261231,20191231,20201231,2538,100,0,1.964837,0,,Construction of a new sewage treatment works,1.964837,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_179542,Popesti Leordeni, ,,,20231231,20171231,20171231,65000,100,0,0.150155,0,,Extension and rehabilitation of the sewage collecting system and pumping stations to the sewage siystem of  ROWP_179132_01 ROWP SC APA NOVA SA BUCURESTI ,0.150155,"Local budgret
Own sources
",waste water collection and purification levels below the compliance values;  insufficient infrastructure for the waste water collection of urban waste water,NC
60370,RO08,ROAG_126335,Corbu,,,,20261231,20191231,20201231,2471,100,0,1.265433,0,,Construction of a new sewage treatment works,1.265433,"National budget
Local budget",Absence of waste water collection and IAS,NC
60370,RO08,ROAG_15910,Cosesti ,,,,20261231,20191231,20201231,3911,100,0,10.045,0,,Construction of a new sewage treatment works,10.045,OF,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_104001_02,Cosoba,,,,20261231,20191231,20201231,2841,100,0,0.3864,0,,Construction of a new sewage treatment works,0.3864,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_13677,Costesti,,6.461376,CF,20231231,20210101,20211231,14355,100,0,7.601618,0,,Extension of the sewage collecting system and pumping stations,1.140242,National and local budget,waste water collection and purification levels below the compliance values;  insufficient infrastructure for the waste water collection of urban waste water. Absence of tertiary treatment,NC
60370,RO08,ROAG_67130,Costesti din Vale,,,,20261231,20171231,20191231,3415,100,0,0.518124,0,,Construction of a new sewage treatment works,0.518124,national budget,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_15992,Cotmeana,,0.790124,EARDF,20261231,20191231,20201231,2417,100,0,0.790124,0,,Construction of a new sewage treatment works,,,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_151843,Poroschia ,,,,20261231,20181231,20191231,4508,100,0,1.491228,0,,Construction and extension of the sewerage network,1.491228,National budget,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_128383,Potcoava-Scornicesti,,0.4862,CF,20261231,20161231,20191231,6373,100,0,0.572,0,,Extension of the sewage collecting system and pumping stations,0.085799,"National budget
Local budget",waste water collection levels below the compliance values,NC
60370,RO08,ROAG_68477,Potlogi,,1.8786,CF,20261231,20191231,20201231,9225,100,0,1.8786,0,,Construction of a new sewage treatment works,,,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_68538,Produlesti,,4.491296,CF,20261231,20181231,20191231,3358,100,0,4.491296,0,,Construction of a new sewage treatment works,,,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_104699,Prundu,,,,20261231,20151231,20161231,4406,100,0,0.3465655,0,,Extension of the sewage collecting system and pumping stations,0.3465655,National Environmental Funds,low level of waste waters waste water collection,NC
60370,RO08,ROAG_68574,Pucheni,,,,20261231,20191231,20201231,2055,100,0,1.1532596,0,,Construction of a new sewage treatment works,1.1532596,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_104724,Putineiu,,,,20261231,20191231,20201231,2620,100,0,7.41408,0,,Construction of a new sewage treatment works,7.41408,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_153838,Putineiu ,,7.41408,EARDF,20261231,20191231,20201231,2416,100,0,7.41408,0,,Construction of a new sewage treatment works,,,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_68636,Racari ,,,,20261231,20191231,20201231,7497,100,0,5.819939,0,,Construction of a new sewage treatment works,5.819939,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_67808,Raciu,,0.975869,EARDF,20261231,20161231,20181231,3342,100,0,0.975869,0,,Extension of the sewage collecting system and pumping stations,,,Insufficient  of waste water collection and IAS,NC
60370,RO08,ROAG_153874,Radoiesti ,,,,20261231,20191231,20201231,2201,100,0,2.1004648,0,,Construction of a new sewage treatment works,2.1004648,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_128481,Radomiresti,,,,20261231,20191231,20201231,3393,100,0,1.8576396,0,,Construction of a new sewage treatment works,1.8576396,OF,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_104760,Radovanu,,,,20261231,20191231,20201231,4414,100,0,4.240955,0,,Construction of a new sewage treatment works,4.240955,National budget,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_179258,Chiajna,,,,20231231,20161231,20161231,22540,97,3,2.2687558,0,,Extension and rehabilitation of the sewage collecting system and pumping stations to the sewage siystem of  ROWP_179132_01 ROWP SC APA NOVA SA BUCURESTI ,2.2687558,local budget,"waste water collection and purification levels below the compliance values;  insufficient infrastructure for the waste water collection of urban waste water. 
The waste water is discharged into the sewerage network of Bucharest",NC
60370,RO08,ROAG_101813,Chirnogi,,7.359789,EARDF,20261231,20191231,20201231,7710,100,0,7.359789,0,,Construction of a new sewage treatment works,,,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_179294,Chitila ,,,,20231231,20161231,20161231,16931,100,0,0.426854,0,,Extension and rehabilitation of the sewage collecting system and pumping stations to the sewage siystem of  ROWP_179132_01 ROWP SC APA NOVA SA BUCURESTI ,0.42685402,National budget,waste water collection and purification levels below the compliance values;  insufficient infrastructure for the waste water collection of urban waste water,NC
60370,RO08,ROAG_15457,Cicanesti,,1.270083,EARDF,20261231,20190320,20201120,2019,100,0,1.270083,0,,Extension of the sewage collecting system and pumping stations,,,Insufficient  of waste water collection and IAS,NC
60370,RO08,ROAG_101859,Ciocanesti,,1.515904,CF,20261231,20191231,20201231,6278,100,0,1.515904,0,,Construction of a new sewage treatment works,,,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_152537,Ciolanesti,,,,20261231,20191231,20201231,3093,100,0,4.541768,0,,Construction of a new sewage treatment works,4.541768,national budget,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_101993,Clejani,,,,20261231,20191231,20201231,3316,100,0,1.701905,0,,Construction of a new sewage treatment works,1.701905,national budget,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_102044,Clinceni,,,,20261231,20201031,20231231,8905,100,0,2.461097,0,,Construction of a new sewage treatment works,2.461097,National budget,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_66633,Cobia,,3.031217,CF,20261231,20191231,20201231,3180,100,0,3.031217,0,,Construction of a new sewage treatment works,,,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_15689,Cocu,,,,20261231,20171231,20181231,2560,100,0,1.451395,0,,Construction of a new sewage treatment works,1.451395,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_126237,Colonesti-Barasti,,1.16006,EARDF,20261231,20191231,20201231,3753,100,0,1.16006,0,,Construction of a new sewage treatment works,,,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_102115,Comana,,,,20261231,20171231,20181231,7253,100,0,2.606239,0,,Construction of a new sewage treatment works,2.606239,National budget,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_152573,Contesti,,5.353651,CF,20261231,20161231,20171231,3509,100,0,5.353651,0,,Construction of a new sewage treatment works,,,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_66777,Contesti,,5.353651,CF,20261231,20171231,20181231,5358,100,0,5.353651,0,,Construction of a new sewage treatment works,,,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_102552_01,Copaceni,,1.3105878,CF,20261231,20191231,20201231,3050,100,0,2.7999059,0,,Construction of a new sewage treatment works,1.4893181,"National Environmental Funds
National budget
",Absence of waste water collection and IAS,NC
60370,RO08,ROAG_15750,Corbeni ,,1.125,EARDF,20261231,20151231,20161231,7350,100,0,1.25,0,,Construction of a new sewage treatment works,0.125,National budget,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_66866,Corbii Mari,,,,20261231,20171231,20181231,9016,100,0,4.438104,0,,Construction of a new sewage treatment works,4.438104,National budget,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_69376,Rascaeti,,,,20261231,20171231,20181231,2254,100,0,1.743469,0,,Extension of the sewage collecting system and pumping stations,1.743469,National budget,waste water collection levels below the compliance values,NC
60370,RO08,ROAG_104797,Rasuceni,,,,20261231,20191231,20201231,2316,100,0,11.799123,0,,Construction of a new sewage treatment works,11.799123,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_18340,Ratesti,,1.71566074,EARDF,20261231,20161231,20181231,3103,100,0,1.71566074,0,,Construction of a new sewage treatment works,,,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_104840,Roata De Jos,,,,20261231,20151231,20191231,8894,100,0,1.409779,0,,Extension of the sewage collecting system and pumping stations,1.409779,National and local budget,waste water collection levels below the compliance values,NC
60370,RO08,ROAG_151889,Rosiori de Vede,,11.256986,CF,20231231,20200101,20200101,36530,96.698,3.302,12.768813,0,,Extension and rehabilitation of the sewage collecting system and pumping stations,1.511827,National and local budget,waste water collection and purification levels below the compliance values;   insufficient infrastructure for the waste water collection of urban waste water,NC
60370,RO08,ROAG_18536,Rucar,,,,20261231,20171231,20181231,7790,100,0,9.704,0,,Construction of a new sewage treatment works,9.704,OF,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_104001_01,Sabareni,,,,20261231,20191231,20201231,2585,100,0,0.4136,0,,Construction of a new sewage treatment works,0.4136,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_153945,Salcia ,,,,20261231,20191231,20201231,2878,100,0,4.3547264,0,,Construction of a new sewage treatment works,4.3547264,OF,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_68878,Salcioara,,,,20261231,20191231,20201231,2913,100,0,2.0098501,0,,Construction of a new sewage treatment works,2.0098501,National budget,Absence of waste water collection and IAS,NC
60370,RO08,ROAG_127910_01,Sarbii Magura,,,,20261231,20191231,20201231,2160,100,0,0.183445,0,,Construction of a new sewage treatment works,0.183445,OF,Absence of the waste water collection systems and IAS,NC
60370,RO08,ROAG_128720,Scornicesti,,,,20261231,20161231,20191231,8842,100,0,0.046,0,,Extension of the sewage collecting system and pumping stations,0.046,"National budget
Local budgetOF",waste water collection levels below the compliance values,NC
