rcaCode,rcaName,rcaEnvDom,rcaZType,rcaSpZTyp,rcaParameterN,rcaParameterP,rcaParameterM,rcaParameterOther,rcaArt58DateDesign,rcaDateArt58,rcaRemarks,rcaHyperlink,rcaBeginLife,rcaEndLife,ReportNetEnvelopeFileId
FRSA_CA_04209,Rade de Lorient,,UWWCASA,A54,1,1,0,0,,,was FR_SA_CA_04209La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CA_04211,Côtiers entre golfe du Morbihan et Vilaine,,UWWCASA,A54,1,1,0,0,,,was FR_SA_CA_04211La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CA_04215,Baie de la Vilaine,,UWWCASA,A54,1,1,0,0,,,was FR_SA_CA_04215La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CA_04216,Eaux littorales bretonnes,,UWWCASA,A54,1,1,0,0,,,was FR_SA_CA_04216,,20060222,,60316
FRSA_CA_04223,Cotes sud Loire,,UWWCASA,A54,1,1,0,0,,,was FR_SA_CA_04223La zone sensible littorale de Bretagne est la FR_SA_CA_04223 et la zone continentale est la FR_SA_CM_04214 ,,20100604,,60316
FRSA_CA_05009,"Le Bassin d'Arcachon, les lacs et étangs littoraux",,UWWCASA,A523,0,1,0,0,,,was FR_SA_CA_05009,,19941123,,60316
FRSA_CA_07001,Saint-Martin littoral,,UWWCASA,A523,1,1,0,0,,,was FR_SA_CA_07001,,20100604,,60316
FRSA_CA_07002,Guadeloupe littoral,,UWWCASA,A523,1,1,0,0,,,was FR_SA_CA_07002,,20100604,,60316
FRSA_CA_07003,Marie-Galante littoral,,UWWCASA,A523,1,1,0,0,,,was FR_SA_CA_07003,,20100604,,60316
FRSA_CA_07004,Les iles de Saintes littoral,,UWWCASA,A523,1,1,0,0,,,was FR_SA_CA_07004,,20100604,,60316
FRSA_CA_10102,Le milieu marin côtier ouest de la Réunion,,UWWCASA,A523,1,1,0,0,,,was FR_SA_CA_10102La zone sensible littorale est la FR_SA_CA_10102 et la zone continentale est la FR_SA_CM_10103 ,,19990831,,60316
FRSA_CA_1103,Baie de Bouéni,,UWWCASA,A523,1,1,0,0,,,Application de la DERU pour les agglomérations de Mayotte supérieures à 10000 EH en zone sensible au 2020-12-31 mais arrêté de désignation des zones sensibles en date du 2022-06-10,,20201231,,60316
FRSA_CA_1104,Barrière immergée Ouest côtière,,UWWCASA,A523,1,1,0,0,,,Application de la DERU pour les agglomérations de Mayotte supérieures à 10000 EH en zone sensible au 2020-12-31 mais arrêté de désignation des zones sensibles en date du 2022-06-10,,20201231,,60316
FRSA_CA_1108,Récif du Nord-Est côtière,,UWWCASA,A523,1,1,0,0,,,Application de la DERU pour les agglomérations de Mayotte supérieures à 10000 EH en zone sensible au 2020-12-31 mais arrêté de désignation des zones sensibles en date du 2022-06-10,,20201231,,60316
FRSA_CA_1110,Mamoudzou-Dzaoudzi côtière,,UWWCASA,A523,1,1,0,0,,,Application de la DERU pour les agglomérations de Mayotte supérieures à 10000 EH en zone sensible au 2020-12-31 mais arrêté de désignation des zones sensibles en date du 2022-06-10,,20201231,,60316
FRSA_CA_1112,Pamandzi-Ajangoua-Bandrélé côtière,,UWWCASA,A523,1,1,0,0,,,Application de la DERU pour les agglomérations de Mayotte supérieures à 10000 EH en zone sensible au 2020-12-31 mais arrêté de désignation des zones sensibles en date du 2022-06-10,,20201231,,60316
FRSA_CA_1116,Vasière des badamiers,,UWWCASA,A523,1,1,0,0,,,Application de la DERU pour les agglomérations de Mayotte supérieures à 10000 EH en zone sensible au 2020-12-31 mais arrêté de désignation des zones sensibles en date du 2022-06-10,,20201231,,60316
FRSA_CM_01214,Les fleuves côtiers du bassin Artois-Picardie,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_01214La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_01215,La Lys,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_01215 La date de rcaBeginLife (désignation) est différente pour N (23/11/1994) et P (22/02/2006) date d’échéance N (31/12/1998) et P (31/12/2013),,20060222,,60316
FRSA_CM_01216,"Escaut, Scarpe, Deûle, Sensée, Marque et Sambre",,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_01216,,20060222,,60316
FRSA_CM_02019,La Meuse,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_02019,,19941123,,60316
FRSA_CM_02020,La Moselle,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_02020,,19941123,,60316
FRSA_CM_02021,Le Rhin,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_02021,,19941123,,60316
FRSA_CM_02022,La Sarre,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_02022,,19941123,,60316
FRSA_CM_03202,Les fleuves côtiers de la baie de Seine en Basse-Normandie,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_03202La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_03203,Les fleuves côtiers de Haute-Normandie,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_03203La zone sensible littorale est la FR_SA_CA_03206 et la zone continentale est la FR_SA_CM_03203 ,,20060222,,60316
FRSA_CM_03204,Les fleuves côtiers du Cotentin Ouest et Nord,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_03204,,20060222,,60316
FRSA_CM_03205,La baie de Seine,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_03205La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_03207,Le bassin de la Seine,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_03207La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_03208,La Risle,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_03208La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_03209,La Lézarde,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_03209La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_04201,Côtiers entre Couesnon et Rance,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04201,,20060222,,60316
FRSA_CM_04202,Côtiers de Bretagne Nord,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04202,,20060222,,60316
FRSA_CM_04203,L'Elorn et son estuaire,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04203La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_04204,Côtiers entre Elorn et Cap de la Chèvre,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04204,,20060222,,60316
FRSA_CM_04205,Baie de Douarnenez,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_04205La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_04206,Côtiers entre pointe du Raz et Beg Meil,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04206,,20060222,,60316
FRSA_CM_04207,Baie de Concarneau,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04207La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_04208,Côtiers en Jument et Scorff,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04208,,20060222,,60316
FRSA_CM_04209,Rade de Lorient,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04209La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_04210,Côtiers entre Blavet et Golfe du Morbihan,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04210,,20060222,,60316
FRSA_CM_04211,Côtiers entre golfe du Morbihan et Vilaine,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04211La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_04212,Côtiers entre Vilaine et Loire,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_04212,,20060222,,60316
FRSA_CM_04213,La Loire aval,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04213,,20060222,,60316
FRSA_CM_04214,Côtiers vendéens,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04214La zone sensible littorale de Bretagne est la FR_SA_CA_04223 et la zone continentale est la FR_SA_CM_04214 ,,20060222,,60316
FRSA_CM_04217,La Loire amont,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_04217 La date de rcaBeginLife (désignation) est différente pour N (22/02/2006) et P (23/11/1994) date d’échéance N (31/12/2013) et P (31/12/1998),,20060222,,60316
FRSA_CM_04218,La Vilaine,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04218La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_04219,Le Cher,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04219 La date de rcaBeginLife (désignation) est différente pour N (22/02/2006) et P (31/08/1999 ) date d’échéance N (31/12/2013) et P (31/12/2006),,20060222,,60316
FRSA_CM_04220,L'Indre,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04220 La date de rcaBeginLife (désignation) est différente pour N (22/02/2006) et P (31/08/1999 ) date d’échéance N (31/12/2013) et P (31/12/2006),,20060222,,60316
FRSA_CM_04221,La Rance,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04221 La date de rcaBeginLife (désignation) est différente pour N (22/02/2006) et P (31/08/1999 ) date d’échéance N (31/12/2013) et P (31/12/2006),,20060222,,60316
FRSA_CM_04222,La Loire moyenne,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_04222 La date de rcaBeginLife (désignation) est différente pour N (22/02/2006) et P (31/08/1999 ) date d’échéance N (31/12/2013) et P (31/12/2006),,20060222,,60316
FRSA_CM_05001,La Rhue amont,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05001,,19941123,,60316
FRSA_CM_05002,L'Hers mort,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_05002,,19941123,,60316
FRSA_CM_05003,Les cours d'eau gascons,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_05003,,19941123,,60316
FRSA_CM_05004,La Rive droite de la Garonne niveau Marmande,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05004,,19941123,,60316
FRSA_CM_05005,La Cère amont,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05005,,19941123,,60316
FRSA_CM_05006,La Dordogne amont,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05006,,19941123,,60316
FRSA_CM_05007,L'Isle moyenne,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05007,,19941123,,60316
FRSA_CM_05008,La Charente amont,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_05008,,19941123,,60316
FRSA_CM_05009,"Le Bassin d'Arcachon, les lacs et étangs littoraux",,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05009,,19941123,,60316
FRSA_CM_05010,La rive gauche de l'Adour,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05010,,19941123,,60316
FRSA_CM_05011,L'Aveyron,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_05011,,19941123,,60316
FRSA_CM_05012,Les lacs du haut Agoût,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05012,,19941123,,60316
FRSA_CM_05013,L'arros aval,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05013,,19941123,,60316
FRSA_CM_05014,Le Lot aval,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05014,,19941123,,60316
FRSA_CM_05015,Rive droite de la Garonne niveau Agen,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05015,,19941123,,60316
FRSA_CM_05016,Le Tarn aval,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05016,,19941123,,60316
FRSA_CM_05017,La Gélise et l'Osse,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05017,,20100604,,60316
FRSA_CM_05018,Le Célé,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05018,,20100604,,60316
FRSA_CM_05019,L'Isle et l'Auvézère,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05019,,20100604,,60316
FRSA_CM_05020,L'Agout,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05020,,20100604,,60316
FRSA_CM_05021,Le Cérou et la Vère,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_05021,,20100604,,60316
FRSA_CM_05113,L'Arros amont,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05113,,20100604,,60316
FRSA_CM_05114,Le Lot amont,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05114,,20100604,,60316
FRSA_CM_05116,Le Tarn moyen,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05116,,19990831,,60316
FRSA_CM_05216,Le Tarn amont,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_05216,,20100604,,60316
FRSA_CM_06225,Les étangs palavasiens Est,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_06225 La date de rcaBeginLife (désignation) est différente pour N (22/02/2006) et P (23/11/1994) date d’échéance N (31/12/2013) et P (31/12/1998),,20060222,,60316
FRSA_CM_06226,L'étang de Berre,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_06226 La date de rcaBeginLife (désignation) est différente pour N (22/02/2006) et P (23/11/1994) date d’échéance N (31/12/2013) et P (31/12/1998),,20060222,,60316
FRSA_CM_06227,Le Vistre,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_06227La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_06228,L'étang de Thau,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06228La date de rcaBeginLife (désignation) est le 22/02/2006 mais cette zone sensible aurait du être désignée le 23/11/1994 (contentieux avec la Commission) date d’échéance 31/12/1998,,20060222,,60316
FRSA_CM_06229,La Saône et le Doubs inclus l’Azergues (partie 2010),,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_06229 Changement de nom suite  à l'arrêté de 2017. La date de rcaBeginLife (désignation) est différente pour N (22/02/2006) et P (23/11/1994) date d’échéance N (31/12/2013) et P (31/12/1998),,20060222,,60316
FRSA_CM_06230,Le lac Léman,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06230,,19941123,,60316
FRSA_CM_06301,Bassin de L'Ange et de l'Oignin,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_06301,,20100604,,60316
FRSA_CM_06302,Bassin des Usses,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06302,,20100604,,60316
FRSA_CM_06303,Bassin du Garon,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_06303,,20100604,,60316
FRSA_CM_06304,Bassin du Gier,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_06304,,20100604,,60316
FRSA_CM_06305,Bassin de la Cèze,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06305,,20100604,,60316
FRSA_CM_06306,Bassin des Gardons,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06306 La date de rcaBeginLife (désignation) est différente pour N (13/04/2017) et P (04/06/2010 ) date d’échéance N (31/12/2024) et P (31/12/2017),,20170413,,60316
FRSA_CM_06307,Bassin du Vidourle,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06307,,20100604,,60316
FRSA_CM_06308,Bassin de l'Hérault,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06308,,20100604,,60316
FRSA_CM_06309,Bassin de l'Orb,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_06309,,20100604,,60316
FRSA_CM_06310,Bassin de l'Aude,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06310 La date de rcaBeginLife (désignation) est différente pour N (13/04/2017) et P (04/06/2010 ) date d’échéance N (31/12/2024) et P (31/12/2017),,20170413,,60316
FRSA_CM_06311,Les étangs Bages -Sigean et Campignol,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_06311,,20100604,,60316
FRSA_CM_06312,Bassin de l' Agly,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_06312,,20100604,,60316
FRSA_CM_06313,Bassin de la Têt,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_06313,,20100604,,60316
FRSA_CM_06314,L'étang de Canet et son bassin,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_06314,,20100604,,60316
FRSA_CM_06315,Bassin du Tech,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_06315,,20100604,,60316
FRSA_CM_06316,Bassin de la Bourbre,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_06316 La date de rcaBeginLife (désignation) est différente pour N (13/04/2017) et P (04/06/2010 ) date d’échéance N (31/12/2024) et P (31/12/2017),,20170413,,60316
FRSA_CM_06317,Bassin du Fier,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06317,,20100604,,60316
FRSA_CM_06318,Bassin versant du Gapeau,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_06318,,20100604,,60316
FRSA_CM_06319,Bassin de la Giscle et Côtiers,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_06319,,20100604,,60316
FRSA_CM_06320,Bassin de la Brague,,UWWCMSA,A54,1,1,0,0,,,was FR_SA_CM_06320 La date de rcaBeginLife (désignation) est différente pour N (13/04/2017) et P (04/06/2010 ) date d’échéance N (31/12/2024) et P (31/12/2017),,20170413,,60316
FRSA_CM_06321,Bassin du Libron,,UWWCMSA,A54,0,1,0,0,,,was FR_SA_CM_06321,,20100604,,60316
FRSA_CM_06322,Les étangs Palavasiens Ouest,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06322,,20100604,,60316
FRSA_CM_06323,Sous bassin de la Petite Camargue,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06323,,20170413,,60316
FRSA_CM_06324,Bassin versant de l’Aille,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06324,,20170413,,60316
FRSA_CM_06325,Sous bassin Bièvre Liers Valloire,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06325,,20170413,,60316
FRSA_CM_06326,Sous bassin de l’Huveaune,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06326,,20170413,,60316
FRSA_CM_06327,Sous bassin Bienne,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06327,,20170413,,60316
FRSA_CM_06328,Sous bassin du Calavon,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06328,,20170413,,60316
FRSA_CM_06329,Sous bassin Territoire Est Lyonnais,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06329,,20170413,,60316
FRSA_CM_06330,Sous bassin de la Nesque,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06330,,20170413,,60316
FRSA_CM_06331,Sous bassin Morbier – Formans,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06331,,20170413,,60316
FRSA_CM_06332,Sous bassin des Gardons,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06332,,20170413,,60316
FRSA_CM_06333,Sous bassin Roubion – Jabron,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06333,,20170413,,60316
FRSA_CM_06334,Sous bassin du Bagnas,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06334,,20170413,,60316
FRSA_CM_06335,Sous bassin de la Vistre Costière,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06335,,20170413,,60316
FRSA_CM_06337,Sous bassin Cance Ay,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06337,,20170413,,60316
FRSA_CM_06338,Sous bassin Paladru – Fure,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06338,,20170413,,60316
FRSA_CM_06340,Bassin versant de l’Eygoutier,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06340,,20170413,,60316
FRSA_CM_06341,Sous bassin Salses-Leucate,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06341,,20170413,,60316
FRSA_CM_06342,Bassin versant de Luye,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06342,,20170413,,60316
FRSA_CM_06343,Bassin versant de l’Auzon,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06343,,20170413,,60316
FRSA_CM_06344,Affluents Côte Vermeille,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06344,,20170413,,60316
FRSA_CM_06345,Sous bassin de Thau (partie 2017),,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06345,,20170413,,60316
FRSA_CM_06346,Sous bassin de l’Albarine,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06346,,20170413,,60316
FRSA_CM_06347,Bassin versant de l’Aire et la Folle,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06347,,20170413,,60316
FRSA_CM_06348,Bassin versant de la Mourachonne,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06348,,20170413,,60316
FRSA_CM_06349,Sous bassin des 4 vallées Bas Dauphiné,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06349,,20170413,,60316
FRSA_CM_06350,Sous bassin de l’Azergues (partie 2017),,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06350,,20170413,,60316
FRSA_CM_06351,Sous bassin du Rhône entre la Cèze et le Gard,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06351,,20170413,,60316
FRSA_CM_06352,Sous bassin de la basse vallée de l'Ain,,UWWCMSA,A523,1,1,0,0,,,was FR_SA_CM_06352,,20170413,,60316
FRSA_CM_06353,Bassin versant du lac de Saint Cassien,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06353,,20170413,,60316
FRSA_CM_06354,Sous bassin de l’Aigue brun,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06354,,20170413,,60316
FRSA_CM_06355,Bassin versant de la Mède,,UWWCMSA,A523,0,1,0,0,,,was FR_SA_CM_06355,,20170413,,60316
FRSA_CM_07001,Saint-Martin littoral,,UWWCMSA,A523,1,1,0,0,,,"was FR_SA_CM_07001Suite à la révision des zones sensibles de 2019, nouvelle délimitation (2019-10-18 ) qui doit être effective dans un délai maximal de 7 ans sauf dans les cas où cette zone serait située à l’amont d’une zone déjà classée. La mise en conformité des stations de traitement des eaux usées doit alors s’effectuer au plus tôt (2017-06-04).",,20191018,,60316
